,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count
0,2021-04-07 14:14:38+00:00,1379799784643383297,"🎧Grab your headphones

🚶Take a walk

👂Listen as #YoungWilliams podcaster, @Patrici13015718, interviews professional colleagues for @NCSEA1 

💡Learn how the #childsupport program in conjunction with #SNAP can help address food security issues within families

#NCSEAleads https://t.co/3rnOYPb0ys",YoungWilliamsPC,"Ridgeland, MS",0,0,5,0
1,2020-08-24 17:10:10+00:00,1297944299640967169,"“I believe hunger can be the best quality of an artist; the drive to express yourself, and persist upon the world that you envision can be a creative person's best tool.”

#muralsjxn
#foodsecurity
#publicartchallenge",_fertileground_,"Jackson, MS",0,0,2,0
2,2020-05-20 15:34:43+00:00,1263131045697744896,WATCH: The Top 3 Moments of Biden’s Gaffetastic Coronavirus and Food Security Town Hall - https://t.co/Ae1DdYdvcZ🚨Can you picture this man negotiating with another world leader in an important matter???🚨,RiemDebra,"Mississippi, USA",0,1,0,0
3,2019-12-20 06:01:10+00:00,1207903752000278528,"MSU is continuing its efforts with the Food Security Network, connecting students in need of resources. On January 10, Bully’s Closet and Pantry will open, offering food, clothing and other necessities for MSU students in need. #TrueDawg #Promo https://t.co/Qfd5vJ0SUU",travisk00,"Hernando, MS",0,0,0,0
4,2019-11-05 12:50:46+00:00,1191699376302886912,"Today is Election Day in #Mississippi.
Opportunity is on the 🗳. Education is on the 🗳. Healthcare is on the 🗳. Food security is on the 🗳. Roads &amp; bridges are on the 🗳. Public services are on the 🗳. Fairness and Justice are on the 🗳. Leadership is on the ballot. #VoteOnNov5 https://t.co/9jRKTwWp7D",WJSClanton,"Washington, DC",1,5,10,3
5,2019-08-14 20:40:22+00:00,1161739363140755464,"Today, @DHSgov published its finalized #publiccharge regulation, which aims to sow fear &amp; reap chaos, cruelty, &amp; increased racial &amp; economic injustices in health, food security, &amp; poverty for immigrant families in MS &amp; throughout the land of the free.",mtmorcelle,DC (Stolen Powhatan Land),1,0,0,0
6,2019-05-09 19:46:36+00:00,1126574206727147521,"Thank you Representative @jarvisdortch for your help securing this policy change—a critical step forward for re-entry, food security, health justice, and racial, economic, &amp; gender equity in MS 
#MSLeg #FreedomfromHunger https://t.co/O0i2cSlwLY",mtmorcelle,DC (Stolen Powhatan Land),0,0,1,0
7,2019-05-08 13:43:30+00:00,1126120442480164864,"Join @justice4ms &amp; @partnershipms in our call on Congress to: 
🍏Invest in healthy futures by passing strong Child Nutrition Reauthorization
🍽#ProtectSNAP, MS’ 1st line of defense against hunger  
📚Help end #CollegeHunger 
🌱Support policies advancing community #foodsecurity https://t.co/afNraAte6o",mtmorcelle,DC (Stolen Powhatan Land),0,0,3,0
